lemma	form	pos_code	form_note	frequency_level	source
sledgehammer	sledgehammers	ns	noun: plural	40	ESDB
sledgehammer	sledgehammers	vs	verb: present tense (-s)	40	ESDB
sleek	sleeked	vd	verb: past tense (-ed)	35	ESDB
sleek	sleeker	aj1	adjective: comparative (-er)	35	ESDB
sleek	sleekest	aj2	adjective: superlative (-est)	35	ESDB
sleek	sleeking	vg	verb: present participle (-ing)	35	ESDB
sleek	sleeks	vs	verb: present tense (-s)	35	ESDB
sleep	sleeping	vg	verb: present participle (-ing)	35	ESDB
sleep	sleeps	ms	noun/verb: (-s)	35	ESDB
sleep	slept	vd	verb: past tense (-ed)	35	ESDB
sleeper	sleeper's	np	noun: possessive	35	ESDB
sleeper	sleepers	ns	noun: plural	35	ESDB
sleepover	sleepovers	ns	noun: plural	60	ESDB
sleepwalk	sleepwalked	vd	verb: past tense (-ed)	40	ESDB
sleepwalk	sleepwalking	vg	verb: present participle (-ing)	40	ESDB
sleepwalk	sleepwalks	vs	verb: present tense (-s)	40	ESDB
sleepwalker	sleepwalker's	np	noun: possessive	50	ESDB
sleepwalker	sleepwalkers	ns	noun: plural	50	ESDB
sleepy	sleepier	aj1	adjective: comparative (-er)	35	ESDB
sleepy	sleepiest	aj2	adjective: superlative (-est)	35	ESDB
sleepyhead	sleepyhead's	np	noun: possessive	40	ESDB
sleepyhead	sleepyheads	ns	noun: plural	40	ESDB
sleet	sleeted	vd	verb: past tense (-ed)	35	ESDB
sleet	sleeting	vg	verb: present participle (-ing)	35	ESDB
sleet	sleets	vs	verb: present tense (-s)	35	ESDB
sleeve	sleeves	ns	noun: plural	35	ESDB
sleigh	sleighed	vd	verb: past tense (-ed)	35	ESDB
sleigh	sleighing	vg	verb: present participle (-ing)	35	ESDB
sleigh	sleighs	ms	noun/verb: (-s)	35	ESDB
sleight	sleights	ns	noun: plural	60	ESDB
slender	slenderer	aj1	adjective: comparative (-er)	35	ESDB
slender	slenderest	aj2	adjective: superlative (-est)	35	ESDB
slenderise	slenderised	vd	verb: past tense (-ed)	50	ESDB
slenderise	slenderises	vs	verb: present tense (-s)	50	ESDB
slenderise	slenderising	vg	verb: present participle (-ing)	50	ESDB
slenderize	slenderized	vd	verb: past tense (-ed)	50	ESDB
slenderize	slenderizes	vs	verb: present tense (-s)	50	ESDB
slenderize	slenderizing	vg	verb: present participle (-ing)	50	ESDB
sleuth	sleuth's	np	noun: possessive	40	ESDB
sleuth	sleuths	ns	noun: plural	40	ESDB
slew	slewed	vd	verb: past tense (-ed)	35	ESDB
slew	slewing	vg	verb: present participle (-ing)	35	ESDB
slew	slews	ms	noun/verb: (-s)	35	ESDB
slice	sliced	vd	verb: past tense (-ed)	35	ESDB
slice	slices	ms	noun/verb: (-s)	35	ESDB
slice	slicing	vg	verb: present participle (-ing)	35	ESDB
slicer	slicer's	np	noun: possessive	50	ESDB
slicer	slicers	ns	noun: plural	50	ESDB
slick	slick's	np	noun: possessive	35	ESDB
slick	slicked	vd	verb: past tense (-ed)	35	ESDB
slick	slicker	aj1	adjective: comparative (-er)	35	ESDB
slick	slickest	aj2	adjective: superlative (-est)	35	ESDB
slick	slicking	vg	verb: present participle (-ing)	35	ESDB
slick	slicks	ms	noun/verb: (-s)	35	ESDB
slicker	slicker's	np	noun: possessive	50	ESDB
slicker	slickers	ns	noun: plural	50	ESDB
slide	slid	vd	verb: past tense (-ed)	35	ESDB
slide	slide's	np	noun: possessive	35	ESDB
slide	slides	ms	noun/verb: (-s)	35	ESDB
slide	sliding	vg	verb: present participle (-ing)	35	ESDB
slider	slider's	np	noun: possessive	50	ESDB
slider	sliders	ns	noun: plural	50	ESDB
slideshow	slideshows	ns	noun: plural	50	ESDB
slight	slighted	vd	verb: past tense (-ed)	35	ESDB
slight	slighter	aj1	adjective: comparative (-er)	35	ESDB
slight	slightest	aj2	adjective: superlative (-est)	35	ESDB
slight	slighting	vg	verb: present participle (-ing)	35	ESDB
slight	slights	ms	noun/verb: (-s)	35	ESDB
slim	slimmed	vd	verb: past tense (-ed)	35	ESDB
slim	slimmer	aj1	adjective: comparative (-er)	35	ESDB
slim	slimmest	aj2	adjective: superlative (-est)	35	ESDB
slim	slimming	vg	verb: present participle (-ing)	35	ESDB
slim	slims	vs	verb: present tense (-s)	35	ESDB
slimeball	slimeballs	ns	noun: plural	60	ESDB
slimmer	slimmers	ns	noun: plural	60	ESDB
slimy	slimier	aj1	adjective: comparative (-er)	35	ESDB
slimy	slimiest	aj2	adjective: superlative (-est)	35	ESDB
sling	slinging	vg	verb: present participle (-ing)	35	ESDB
sling	slings	ms	noun/verb: (-s)	35	ESDB
sling	slung	vd	verb: past tense (-ed)	35	ESDB
slingback	slingbacks	ns	noun: plural	60	ESDB
slingshot	slingshots	ns	noun: plural	35	ESDB
slink	slinking	vg	verb: present participle (-ing)	35	ESDB
slink	slinks	vs	verb: present tense (-s)	35	ESDB
slink	slunk	vd	verb: past tense (-ed)	35	ESDB
slinky	slinkier	aj1	adjective: comparative (-er)	50	ESDB
slinky	slinkiest	aj2	adjective: superlative (-est)	50	ESDB
slip	slip's	np	noun: possessive	35	ESDB
slip	slipped	vd	verb: past tense (-ed)	35	ESDB
slip	slipping	vg	verb: present participle (-ing)	35	ESDB
slip	slips	ms	noun/verb: (-s)	35	ESDB
slipcase	slipcases	ns	noun: plural	60	ESDB
slipcover	slipcovers	ns	noun: plural	50	ESDB
slipknot	slipknots	ns	noun: plural	50	ESDB
slippage	slippages	ns	noun: plural	50	ESDB
slipper	slipper's	np	noun: possessive	35	ESDB
slipper	slippers	ns	noun: plural	35	ESDB
slippery	slipperier	aj1	adjective: comparative (-er)	35	ESDB
slippery	slipperiest	aj2	adjective: superlative (-est)	35	ESDB
slipstream	slipstreams	ns	noun: plural	60	ESDB
slipway	slipways	ns	noun: plural	60	ESDB
slit	slits	ns	noun: plural	35	ESDB
slit	slits	vs	verb: present tense (-s)	35	ESDB
slit	slitting	vg	verb: present participle (-ing)	35	ESDB
slither	slithered	vd	verb: past tense (-ed)	35	ESDB
slither	slithering	vg	verb: present participle (-ing)	35	ESDB
slither	slithers	ms	noun/verb: (-s)	35	ESDB
sliver	slivered	vd	verb: past tense (-ed)	35	ESDB
sliver	slivering	vg	verb: present participle (-ing)	35	ESDB
sliver	slivers	ms	noun/verb: (-s)	35	ESDB
slob	slob's	np	noun: possessive	35	ESDB
slob	slobbed	vd	verb: past tense (-ed)	60	ESDB
slob	slobbing	vg	verb: present participle (-ing)	60	ESDB
slob	slobs	ns	noun: plural	35	ESDB
slob	slobs	vs	verb: present tense (-s)	60	ESDB
slobber	slobbered	vd	verb: past tense (-ed)	35	ESDB
slobber	slobbering	vg	verb: present participle (-ing)	35	ESDB
slobber	slobbers	vs	verb: present tense (-s)	35	ESDB
sloe	sloes	ns	noun: plural	50	ESDB
slog	slogged	vd	verb: past tense (-ed)	35	ESDB
slog	slogging	vg	verb: present participle (-ing)	35	ESDB
slog	slogs	ms	noun/verb: (-s)	35	ESDB
slogan	slogans	ns	noun: plural	35	ESDB
sloop	sloops	ns	noun: plural	50	ESDB
slop	slopped	vd	verb: past tense (-ed)	35	ESDB
slop	slopping	vg	verb: present participle (-ing)	35	ESDB
slop	slops	vs	verb: present tense (-s)	35	ESDB
slope	slope's	np	noun: possessive	35	ESDB
slope	sloped	vd	verb: past tense (-ed)	35	ESDB
slope	slopes	ms	noun/verb: (-s)	35	ESDB
slope	sloping	vg	verb: present participle (-ing)	35	ESDB
sloppy	sloppier	aj1	adjective: comparative (-er)	35	ESDB
sloppy	sloppiest	aj2	adjective: superlative (-est)	35	ESDB
slosh	sloshed	vd	verb: past tense (-ed)	35	ESDB
slosh	sloshes	vs	verb: present tense (-s)	35	ESDB
slosh	sloshing	vg	verb: present participle (-ing)	35	ESDB
slot	slots	ms	noun/verb: (-s)	35	ESDB
slot	slotted	vd	verb: past tense (-ed)	35	ESDB
slot	slotting	vg	verb: present participle (-ing)	35	ESDB
sloth	sloth's	np	noun: possessive	35	ESDB
sloth	sloths	ns	noun: plural	35	ESDB
slouch	slouch's	np	noun: possessive	35	ESDB
slouch	slouched	vd	verb: past tense (-ed)	35	ESDB
slouch	slouches	ms	noun/verb: (-s)	35	ESDB
slouch	slouching	vg	verb: present participle (-ing)	35	ESDB
sloucher	sloucher's	np	noun: possessive	60	ESDB
sloucher	slouchers	ns	noun: plural	60	ESDB
slouchy	slouchier	aj1	adjective: comparative (-er)	50	ESDB
slouchy	slouchiest	aj2	adjective: superlative (-est)	50	ESDB
slough	sloughed	vd	verb: past tense (-ed)	50	ESDB
slough	sloughing	vg	verb: present participle (-ing)	50	ESDB
slough	sloughs	ms	noun/verb: (-s)	50	ESDB
sloven	sloven's	np	noun: possessive	50	ESDB
sloven	slovens	ns	noun: plural	50	ESDB
slovenly	slovenlier	aj1	adjective: comparative (-er)	35	ESDB
slovenly	slovenliest	aj2	adjective: superlative (-est)	35	ESDB
slow	slowed	vd	verb: past tense (-ed)	35	ESDB
slow	slower	a1	adjective/adverb: comparative (-er)	35	ESDB
slow	slowest	a2	adjective/adverb: superlative (-est)	35	ESDB
slow	slowing	vg	verb: present participle (-ing)	35	ESDB
slow	slows	vs	verb: present tense (-s)	35	ESDB
slowcoach	slowcoaches	ns	noun: plural	60	ESDB
slowdown	slowdowns	ns	noun: plural	40	ESDB
slowpoke	slowpoke's	np	noun: possessive	40	ESDB
slowpoke	slowpokes	ns	noun: plural	40	ESDB
sludgy	sludgier	aj1	adjective: comparative (-er)	60	ESDB
