word	key	frequency_level	spelling_region	pos_code	lemma	source
Minnie	minnie	50	通用	n0	Minnie	ESDB
Minnie's	minnie's	50	通用	np	Minnie	ESDB
Minoan	minoan	50	通用	aj0;n0	Minoan	ESDB
Minoan's	minoan's	50	通用	np	Minoan	ESDB
Minolta	minolta	50	通用	n0	Minolta	ESDB
Minolta's	minolta's	50	通用	np	Minolta	ESDB
Minos	minos	50	通用	n0	Minos	ESDB
Minos's	minos's	50	通用	np	Minos	ESDB
Minot	minot	50	通用	n0	Minot	ESDB
Minot's	minot's	50	通用	np	Minot	ESDB
Minotaur	minotaur	50	通用	n0	Minotaur	ESDB
Minotaur's	minotaur's	50	通用	np	Minotaur	ESDB
Minsk	minsk	50	通用	n0	Minsk	ESDB
Minsk's	minsk's	50	通用	np	Minsk	ESDB
Minsky	minsky	50	通用	n0	Minsky	ESDB
Minsky's	minsky's	50	通用	np	Minsky	ESDB
Mintaka	mintaka	50	通用	n0	Mintaka	ESDB
Mintaka's	mintaka's	50	通用	np	Mintaka	ESDB
Minuit	minuit	50	通用	n0	Minuit	ESDB
Minuit's	minuit's	50	通用	np	Minuit	ESDB
Miocene	miocene	50	通用	n0	Miocene	ESDB
Miocene's	miocene's	50	通用	np	Miocene	ESDB
Mir	mir	50	通用	n0	Mir	ESDB
Mir's	mir's	50	通用	np	Mir	ESDB
Mira	mira	50	通用	n0	Mira	ESDB
Mira's	mira's	50	通用	np	Mira	ESDB
Mirabeau	mirabeau	50	通用	n0	Mirabeau	ESDB
Mirabeau's	mirabeau's	50	通用	np	Mirabeau	ESDB
Mirach	mirach	50	通用	n0	Mirach	ESDB
Mirach's	mirach's	50	通用	np	Mirach	ESDB
Miranda	miranda	50	通用	n0	Miranda	ESDB
Miranda's	miranda's	50	通用	np	Miranda	ESDB
Mirfak	mirfak	50	通用	n0	Mirfak	ESDB
Mirfak's	mirfak's	50	通用	np	Mirfak	ESDB
Miriam	miriam	50	通用	n0	Miriam	ESDB
Miriam's	miriam's	50	通用	np	Miriam	ESDB
Miro	miro	50	通用	n0	Miro	ESDB
Miro's	miro's	50	通用	np	Miro	ESDB
Mirzam	mirzam	50	通用	n0	Mirzam	ESDB
Mirzam's	mirzam's	50	通用	np	Mirzam	ESDB
Miskito	miskito	50	通用	n0	Miskito	ESDB
Miskito's	miskito's	50	通用	np	Miskito	ESDB
Mississauga	mississauga	50	通用	n0	Mississauga	ESDB
Mississauga's	mississauga's	50	通用	np	Mississauga	ESDB
Mississippi	mississippi	50	通用	n0	Mississippi	ESDB
Mississippi's	mississippi's	50	通用	np	Mississippi	ESDB
Mississippian	mississippian	50	通用	n0	Mississippian	ESDB
Mississippian's	mississippian's	50	通用	np	Mississippian	ESDB
Missouri	missouri	50	通用	n0	Missouri	ESDB
Missouri's	missouri's	50	通用	np	Missouri	ESDB
Missourian	missourian	50	通用	n0	Missourian	ESDB
Missourian's	missourian's	50	通用	np	Missourian	ESDB
Missy	missy	50	通用	n0	Missy	ESDB
Missy's	missy's	50	通用	np	Missy	ESDB
Mistassini	mistassini	50	通用	n0	Mistassini	ESDB
Mistassini's	mistassini's	50	通用	np	Mistassini	ESDB
Misty	misty	50	通用	n0	Misty	ESDB
Misty's	misty's	50	通用	np	Misty	ESDB
MIT	mit	50	通用	n0	MIT	ESDB
MIT's	mit's	50	通用	np	MIT	ESDB
Mitch	mitch	50	通用	n0	Mitch	ESDB
Mitch's	mitch's	50	通用	np	Mitch	ESDB
Mitchel	mitchel	50	通用	n0	Mitchel	ESDB
Mitchel's	mitchel's	50	通用	np	Mitchel	ESDB
Mitchell	mitchell	50	通用	n0	Mitchell	ESDB
Mitchell's	mitchell's	50	通用	np	Mitchell	ESDB
Mitford	mitford	50	通用	n0	Mitford	ESDB
Mitford's	mitford's	50	通用	np	Mitford	ESDB
Mithra	mithra	50	通用	n0	Mithra	ESDB
Mithra's	mithra's	50	通用	np	Mithra	ESDB
Mithridates	mithridates	50	通用	n0	Mithridates	ESDB
Mithridates's	mithridates's	50	通用	np	Mithridates	ESDB
Mitsubishi	mitsubishi	50	通用	n0	Mitsubishi	ESDB
Mitsubishi's	mitsubishi's	50	通用	np	Mitsubishi	ESDB
Mitterrand	mitterrand	50	通用	n0	Mitterrand	ESDB
Mitterrand's	mitterrand's	50	通用	np	Mitterrand	ESDB
Mitty	mitty	50	通用	n0	Mitty	ESDB
Mitty's	mitty's	50	通用	np	Mitty	ESDB
Mitzi	mitzi	50	通用	n0	Mitzi	ESDB
Mitzi's	mitzi's	50	通用	np	Mitzi	ESDB
Mixtec	mixtec	50	通用	n0	Mixtec	ESDB
Mixtec's	mixtec's	50	通用	np	Mixtec	ESDB
Mizar	mizar	50	通用	n0	Mizar	ESDB
Mizar's	mizar's	50	通用	np	Mizar	ESDB
MN	mn	50	通用	n0	MN	ESDB
Mn	mn	50	通用	n0	Mn	ESDB
Mnemosyne	mnemosyne	50	通用	n0	Mnemosyne	ESDB
Mnemosyne's	mnemosyne's	50	通用	np	Mnemosyne	ESDB
Mo	mo	50	通用	n0	Mo	ESDB
Mo's	mo's	50	通用	np	Mo	ESDB
Mobil	mobil	50	通用	n0	Mobil	ESDB
Mobil's	mobil's	50	通用	np	Mobil	ESDB
Mobile	mobile	50	通用	n0	Mobile	ESDB
Mobile's	mobile's	50	通用	np	Mobile	ESDB
Mobutu	mobutu	50	通用	n0	Mobutu	ESDB
Mobutu's	mobutu's	50	通用	np	Mobutu	ESDB
Modesto	modesto	50	通用	n0	Modesto	ESDB
Modesto's	modesto's	50	通用	np	Modesto	ESDB
Modigliani	modigliani	50	通用	n0	Modigliani	ESDB
Modigliani's	modigliani's	50	通用	np	Modigliani	ESDB
Moe	moe	50	通用	n0	Moe	ESDB
Moe's	moe's	50	通用	np	Moe	ESDB
Moet	moet	50	通用	n0	Moet	ESDB
Moet's	moet's	50	通用	np	Moet	ESDB
Mogadishu	mogadishu	50	通用	n0	Mogadishu	ESDB
Mogadishu's	mogadishu's	50	通用	np	Mogadishu	ESDB
Mohacs	mohacs	50	通用	n0	Mohacs	ESDB
Mohacs's	mohacs's	50	通用	np	Mohacs	ESDB
Mohamed	mohamed	50	通用	n0	Mohamed	ESDB
Mohamed's	mohamed's	50	通用	np	Mohamed	ESDB
Mohammad	mohammad	50	通用	n0	Mohammad	ESDB
Mohammad's	mohammad's	50	通用	np	Mohammad	ESDB
Mohammedan	mohammedan	50	通用	aj0;n0	Mohammedan	ESDB
Mohammedan's	mohammedan's	50	通用	np	Mohammedan	ESDB
Mohammedanism	mohammedanism	50	通用	n0	Mohammedanism	ESDB
Mohawk	mohawk	50	通用	n0	Mohawk	ESDB
Mohawk's	mohawk's	50	通用	np	Mohawk	ESDB
Moho	moho	50	通用	n0	Moho	ESDB
Moho's	moho's	50	通用	np	Moho	ESDB
Mohorovicic	mohorovicic	50	通用	n0	Mohorovicic	ESDB
Mohorovicic's	mohorovicic's	50	通用	np	Mohorovicic	ESDB
Moira	moira	50	通用	n0	Moira	ESDB
Moira's	moira's	50	通用	np	Moira	ESDB
Moises	moises	50	通用	n0	Moises	ESDB
Moises's	moises's	50	通用	np	Moises	ESDB
Moiseyev	moiseyev	50	通用	n0	Moiseyev	ESDB
Moiseyev's	moiseyev's	50	通用	np	Moiseyev	ESDB
Mojave	mojave	50	通用	n0	Mojave	ESDB
Mojave's	mojave's	50	通用	np	Mojave	ESDB
Moldavia	moldavia	50	通用	n0	Moldavia	ESDB
Moldavia's	moldavia's	50	通用	np	Moldavia	ESDB
Moldova	moldova	50	通用	n0	Moldova	ESDB
Moldova's	moldova's	50	通用	np	Moldova	ESDB
Moliere	moliere	50	通用	n0	Moliere	ESDB
Moliere's	moliere's	50	通用	np	Moliere	ESDB
Molina	molina	50	通用	n0	Molina	ESDB
Molina's	molina's	50	通用	np	Molina	ESDB
Moll	moll	50	通用	n0	Moll	ESDB
Moll's	moll's	50	通用	np	Moll	ESDB
Mollie	mollie	50	通用	n0	Mollie	ESDB
Mollie's	mollie's	50	通用	np	Mollie	ESDB
Molly	molly	50	通用	n0	Molly	ESDB
Molly's	molly's	50	通用	np	Molly	ESDB
Molnar	molnar	50	通用	n0	Molnar	ESDB
Molnar's	molnar's	50	通用	np	Molnar	ESDB
Moloch	moloch	50	通用	n0	Moloch	ESDB
Moloch's	moloch's	50	通用	np	Moloch	ESDB
Molokai	molokai	50	通用	n0	Molokai	ESDB
Molokai's	molokai's	50	通用	np	Molokai	ESDB
Molotov	molotov	50	通用	n0	Molotov	ESDB
Molotov's	molotov's	50	通用	np	Molotov	ESDB
Moluccas	moluccas	50	通用	n0	Moluccas	ESDB
Moluccas's	moluccas's	50	通用	np	Moluccas	ESDB
Mombasa	mombasa	50	通用	n0	Mombasa	ESDB
Mombasa's	mombasa's	50	通用	np	Mombasa	ESDB
Mona	mona	50	通用	n0	Mona	ESDB
Mona's	mona's	50	通用	np	Mona	ESDB
Monaco	monaco	50	通用	n0	Monaco	ESDB
Monaco's	monaco's	50	通用	np	Monaco	ESDB
Mondale	mondale	50	通用	n0	Mondale	ESDB
Mondale's	mondale's	50	通用	np	Mondale	ESDB
Mondrian	mondrian	50	通用	n0	Mondrian	ESDB
Mondrian's	mondrian's	50	通用	np	Mondrian	ESDB
Monera	monera	50	通用	n0	Monera	ESDB
Monera's	monera's	50	通用	np	Monera	ESDB
Monet	monet	50	通用	n0	Monet	ESDB
Monet's	monet's	50	通用	np	Monet	ESDB
MongoDB	mongodb	50	通用	n0	MongoDB	ESDB
MongoDB's	mongodb's	50	通用	np	MongoDB	ESDB
Mongol	mongol	50	通用	aj0;n0	Mongol	ESDB
Mongol's	mongol's	50	通用	np	Mongol	ESDB
Mongolia	mongolia	50	通用	n0	Mongolia	ESDB
Mongolia's	mongolia's	50	通用	np	Mongolia	ESDB
Mongolian	mongolian	50	通用	aj0;n0	Mongolian	ESDB
Mongolian's	mongolian's	50	通用	np	Mongolian	ESDB
Mongolians	mongolians	50	通用	ns	Mongolian	ESDB
Mongoloid	mongoloid	50	通用	aj0;n0	Mongoloid	ESDB
Mongoloid's	mongoloid's	50	通用	np	Mongoloid	ESDB
Mongols	mongols	50	通用	ns	Mongol	ESDB
Monica	monica	50	通用	n0	Monica	ESDB
Monica's	monica's	50	通用	np	Monica	ESDB
Monique	monique	50	通用	n0	Monique	ESDB
Monique's	monique's	50	通用	np	Monique	ESDB
Monk	monk	50	通用	n0	Monk	ESDB
Monk's	monk's	50	通用	np	Monk	ESDB
Monmouth	monmouth	50	通用	n0	Monmouth	ESDB
Monmouth's	monmouth's	50	通用	np	Monmouth	ESDB
Monongahela	monongahela	50	通用	n0	Monongahela	ESDB
Monongahela's	monongahela's	50	通用	np	Monongahela	ESDB
Monroe	monroe	50	通用	n0	Monroe	ESDB
Monroe's	monroe's	50	通用	np	Monroe	ESDB
Monrovia	monrovia	50	通用	n0	Monrovia	ESDB
Monrovia's	monrovia's	50	通用	np	Monrovia	ESDB
Monsanto	monsanto	50	通用	n0	Monsanto	ESDB
Monsanto's	monsanto's	50	通用	np	Monsanto	ESDB
Montague	montague	50	通用	n0	Montague	ESDB
Montague's	montague's	50	通用	np	Montague	ESDB
Montaigne	montaigne	50	通用	n0	Montaigne	ESDB
Montaigne's	montaigne's	50	通用	np	Montaigne	ESDB
Montana	montana	50	通用	n0	Montana	ESDB
Montana's	montana's	50	通用	np	Montana	ESDB
Montanan	montanan	50	通用	n0	Montanan	ESDB
Montanan's	montanan's	50	通用	np	Montanan	ESDB
Montcalm	montcalm	50	通用	n0	Montcalm	ESDB
Montcalm's	montcalm's	50	通用	np	Montcalm	ESDB
Monte	monte	50	通用	n0	Monte	ESDB
Monte's	monte's	50	通用	np	Monte	ESDB
Montenegrin	montenegrin	50	通用	n0	Montenegrin	ESDB
Montenegrin's	montenegrin's	50	通用	np	Montenegrin	ESDB
Montenegro	montenegro	50	通用	n0	Montenegro	ESDB
Montenegro's	montenegro's	50	通用	np	Montenegro	ESDB
Monterrey	monterrey	50	通用	n0	Monterrey	ESDB
Monterrey's	monterrey's	50	通用	np	Monterrey	ESDB
Montesquieu	montesquieu	50	通用	n0	Montesquieu	ESDB
Montesquieu's	montesquieu's	50	通用	np	Montesquieu	ESDB
Montessori	montessori	50	通用	n0	Montessori	ESDB
Montessori's	montessori's	50	通用	np	Montessori	ESDB
Monteverdi	monteverdi	50	通用	n0	Monteverdi	ESDB
Monteverdi's	monteverdi's	50	通用	np	Monteverdi	ESDB
Montevideo	montevideo	50	通用	n0	Montevideo	ESDB
Montevideo's	montevideo's	50	通用	np	Montevideo	ESDB
Montezuma	montezuma	50	通用	n0	Montezuma	ESDB
Montezuma's	montezuma's	50	通用	np	Montezuma	ESDB
Montgolfier	montgolfier	50	通用	n0	Montgolfier	ESDB
Montgolfier's	montgolfier's	50	通用	np	Montgolfier	ESDB
Montgomery	montgomery	50	通用	n0	Montgomery	ESDB
Montgomery's	montgomery's	50	通用	np	Montgomery	ESDB
Monticello	monticello	50	通用	n0	Monticello	ESDB
Monticello's	monticello's	50	通用	np	Monticello	ESDB
Montoya	montoya	50	通用	n0	Montoya	ESDB
Montoya's	montoya's	50	通用	np	Montoya	ESDB
Montpelier	montpelier	50	通用	n0	Montpelier	ESDB
Montpelier's	montpelier's	50	通用	np	Montpelier	ESDB
Montrachet	montrachet	50	通用	n0	Montrachet	ESDB
Montrachet's	montrachet's	50	通用	np	Montrachet	ESDB
Montreal	montreal	50	通用	n0	Montreal	ESDB
Montreal's	montreal's	50	通用	np	Montreal	ESDB
Montserrat	montserrat	50	通用	n0	Montserrat	ESDB
Montserrat's	montserrat's	50	通用	np	Montserrat	ESDB
Monty	monty	50	通用	n0	Monty	ESDB
Monty's	monty's	50	通用	np	Monty	ESDB
MOOC	mooc	50	通用	n0	MOOC	ESDB
Moody	moody	50	通用	n0	Moody	ESDB
Moody's	moody's	50	通用	np	Moody	ESDB
Moog	moog	50	通用	n0	Moog	ESDB
Moog's	moog's	50	通用	np	Moog	ESDB
Moon	moon	50	通用	n0	Moon	ESDB
Moon's	moon's	50	通用	np	Moon	ESDB
Mooney	mooney	50	通用	n0	Mooney	ESDB
Mooney's	mooney's	50	通用	np	Mooney	ESDB
Moor	moor	50	通用	n0	Moor	ESDB
Moor's	moor's	50	通用	np	Moor	ESDB
Moore	moore	50	通用	n0	Moore	ESDB
Moore's	moore's	50	通用	np	Moore	ESDB
Moorish	moorish	50	通用	aj0;n0	Moorish	ESDB
Moorish's	moorish's	50	通用	np	Moorish	ESDB
Moors	moors	50	通用	ns	Moor	ESDB
Morales	morales	50	通用	n0	Morales	ESDB
Morales's	morales's	50	通用	np	Morales	ESDB
Moran	moran	50	通用	n0	Moran	ESDB
Moran's	moran's	50	通用	np	Moran	ESDB
Moravia	moravia	50	通用	n0	Moravia	ESDB
Moravia's	moravia's	50	通用	np	Moravia	ESDB
Moravian	moravian	50	通用	aj0	Moravian	ESDB
Mordred	mordred	50	通用	n0	Mordred	ESDB
Mordred's	mordred's	50	通用	np	Mordred	ESDB
More	more	50	通用	n0	More	ESDB
More's	more's	50	通用	np	More	ESDB
Moreno	moreno	50	通用	n0	Moreno	ESDB
Moreno's	moreno's	50	通用	np	Moreno	ESDB
Morgan	morgan	50	通用	n0	Morgan	ESDB
Morgan's	morgan's	50	通用	np	Morgan	ESDB
Moriarty	moriarty	50	通用	n0	Moriarty	ESDB
Moriarty's	moriarty's	50	通用	np	Moriarty	ESDB
Morin	morin	50	通用	n0	Morin	ESDB
Morin's	morin's	50	通用	np	Morin	ESDB
Morison	morison	50	通用	n0	Morison	ESDB
Morison's	morison's	50	通用	np	Morison	ESDB
Morita	morita	50	通用	n0	Morita	ESDB
Morita's	morita's	50	通用	np	Morita	ESDB
Morley	morley	50	通用	n0	Morley	ESDB
Morley's	morley's	50	通用	np	Morley	ESDB
Mormonism	mormonism	50	通用	n0	Mormonism	ESDB
Mormonism's	mormonism's	50	通用	np	Mormonism	ESDB
Moro	moro	50	通用	n0	Moro	ESDB
Moro's	moro's	50	通用	np	Moro	ESDB
Moroccan	moroccan	50	通用	aj0;n0	Moroccan	ESDB
Moroccan's	moroccan's	50	通用	np	Moroccan	ESDB
Moroccans	moroccans	50	通用	ns	Moroccan	ESDB
Morocco	morocco	50	通用	n0	Morocco	ESDB
Morocco's	morocco's	50	通用	np	Morocco	ESDB
Moroni	moroni	50	通用	n0	Moroni	ESDB
Moroni's	moroni's	50	通用	np	Moroni	ESDB
Morpheus	morpheus	50	通用	n0	Morpheus	ESDB
Morpheus's	morpheus's	50	通用	np	Morpheus	ESDB
Morphy	morphy	50	通用	n0	Morphy	ESDB
Morphy's	morphy's	50	通用	np	Morphy	ESDB
Morris	morris	50	通用	n0	Morris	ESDB
Morris's	morris's	50	通用	np	Morris	ESDB
Morrison	morrison	50	通用	n0	Morrison	ESDB
Morrison's	morrison's	50	通用	np	Morrison	ESDB
Morrow	morrow	50	通用	n0	Morrow	ESDB
Morrow's	morrow's	50	通用	np	Morrow	ESDB
Morse	morse	50	通用	n0	Morse	ESDB
Morse's	morse's	50	通用	np	Morse	ESDB
Mort	mort	50	通用	n0	Mort	ESDB
Mort's	mort's	50	通用	np	Mort	ESDB
Mortimer	mortimer	50	通用	n0	Mortimer	ESDB
Mortimer's	mortimer's	50	通用	np	Mortimer	ESDB
Morton	morton	50	通用	n0	Morton	ESDB
Morton's	morton's	50	通用	np	Morton	ESDB
Mosaic	mosaic	50	通用	aj0;n0	Mosaic	ESDB
Mosaic's	mosaic's	50	通用	np	Mosaic	ESDB
Moscow	moscow	50	通用	n0	Moscow	ESDB
Moscow's	moscow's	50	通用	np	Moscow	ESDB
Moseley	moseley	50	通用	n0	Moseley	ESDB
Moseley's	moseley's	50	通用	np	Moseley	ESDB
Moselle	moselle	50	通用	n0	Moselle	ESDB
Moselle's	moselle's	50	通用	np	Moselle	ESDB
Moses	moses	50	通用	n0	Moses	ESDB
Moses's	moses's	50	通用	np	Moses	ESDB
Mosley	mosley	50	通用	n0	Mosley	ESDB
Mosley's	mosley's	50	通用	np	Mosley	ESDB
Moss	moss	50	通用	n0	Moss	ESDB
Moss's	moss's	50	通用	np	Moss	ESDB
Mosul	mosul	50	通用	n0	Mosul	ESDB
Mosul's	mosul's	50	通用	np	Mosul	ESDB
Motorola	motorola	50	通用	n0	Motorola	ESDB
Motorola's	motorola's	50	通用	np	Motorola	ESDB
Motown	motown	50	通用	n0	Motown	ESDB
Motown's	motown's	50	通用	np	Motown	ESDB
Motrin	motrin	50	通用	n0	Motrin	ESDB
Motrin's	motrin's	50	通用	np	Motrin	ESDB
Mott	mott	50	通用	n0	Mott	ESDB
Mott's	mott's	50	通用	np	Mott	ESDB
Mountbatten	mountbatten	50	通用	n0	Mountbatten	ESDB
Mountbatten's	mountbatten's	50	通用	np	Mountbatten	ESDB
Mountie	mountie	50	通用	n0	Mountie	ESDB
Mountie's	mountie's	50	通用	np	Mountie	ESDB
Mounties	mounties	50	通用	ns	Mountie	ESDB
Moussorgsky	moussorgsky	50	通用	n0	Moussorgsky	ESDB
Moussorgsky's	moussorgsky's	50	通用	np	Moussorgsky	ESDB
Mouthe	mouthe	50	通用	n0	Mouthe	ESDB
Mouthe's	mouthe's	50	通用	np	Mouthe	ESDB
Mouton	mouton	50	通用	n0	Mouton	ESDB
Mouton's	mouton's	50	通用	np	Mouton	ESDB
Mowgli	mowgli	50	通用	n0	Mowgli	ESDB
Mowgli's	mowgli's	50	通用	np	Mowgli	ESDB
Mozambique	mozambique	50	通用	n0	Mozambique	ESDB
Mozambique's	mozambique's	50	通用	np	Mozambique	ESDB
Mozart	mozart	50	通用	n0	Mozart	ESDB
Mozart's	mozart's	50	通用	np	Mozart	ESDB
Mozilla	mozilla	50	通用	n0	Mozilla	ESDB
Mozilla's	mozilla's	50	通用	np	Mozilla	ESDB
MP	mp	50	通用	n0	MP	ESDB
MP's	mp's	50	通用	np	MP	ESDB
MPEG	mpeg	50	通用	abbr	MPEG	ESDB
MPs	mps	50	通用	ns	MP	ESDB
MRI	mri	50	通用	n0	MRI	ESDB
MRI's	mri's	50	通用	np	MRI	ESDB
MSG	msg	50	通用	n0	MSG	ESDB
MST	mst	50	通用	n0	MST	ESDB
MT	mt	50	通用	n0	MT	ESDB
MTV	mtv	50	通用	n0	MTV	ESDB
MTV's	mtv's	50	通用	np	MTV	ESDB
Muawiya	muawiya	50	通用	n0	Muawiya	ESDB
Muawiya's	muawiya's	50	通用	np	Muawiya	ESDB
Mubarak	mubarak	50	通用	n0	Mubarak	ESDB
Mubarak's	mubarak's	50	通用	np	Mubarak	ESDB
Mueller	mueller	50	通用	n0	Mueller	ESDB
Mueller's	mueller's	50	通用	np	Mueller	ESDB
Muenster	muenster	50	通用	n0	Muenster	ESDB
Muenster's	muenster's	50	通用	np	Muenster	ESDB
Mugabe	mugabe	50	通用	n0	Mugabe	ESDB
Mugabe's	mugabe's	50	通用	np	Mugabe	ESDB
Muhammadan	muhammadan	50	通用	aj0;n0	Muhammadan	ESDB
Muhammadan's	muhammadan's	50	通用	np	Muhammadan	ESDB
Muhammadanism	muhammadanism	50	通用	n0	Muhammadanism	ESDB
Muir	muir	50	通用	n0	Muir	ESDB
Muir's	muir's	50	通用	np	Muir	ESDB
Mujib	mujib	50	通用	n0	Mujib	ESDB
Mujib's	mujib's	50	通用	np	Mujib	ESDB
Mulder	mulder	50	通用	n0	Mulder	ESDB
Mulder's	mulder's	50	通用	np	Mulder	ESDB
Mullen	mullen	50	通用	n0	Mullen	ESDB
Mullen's	mullen's	50	通用	np	Mullen	ESDB
Muller	muller	50	通用	n0	Muller	ESDB
Muller's	muller's	50	通用	np	Muller	ESDB
Mulligan	mulligan	50	通用	n0	Mulligan	ESDB
Mulligan's	mulligan's	50	通用	np	Mulligan	ESDB
Mullikan	mullikan	50	通用	n0	Mullikan	ESDB
Mullikan's	mullikan's	50	通用	np	Mullikan	ESDB
Mullins	mullins	50	通用	n0	Mullins	ESDB
Mullins's	mullins's	50	通用	np	Mullins	ESDB
Mulroney	mulroney	50	通用	n0	Mulroney	ESDB
Mulroney's	mulroney's	50	通用	np	Mulroney	ESDB
Multan	multan	50	通用	n0	Multan	ESDB
Multan's	multan's	50	通用	np	Multan	ESDB
Mumbai	mumbai	50	通用	n0	Mumbai	ESDB
Mumbai's	mumbai's	50	通用	np	Mumbai	ESDB
Mumford	mumford	50	通用	n0	Mumford	ESDB
Mumford's	mumford's	50	通用	np	Mumford	ESDB
Munch	munch	50	通用	n0	Munch	ESDB
Munch's	munch's	50	通用	np	Munch	ESDB
Munich	munich	50	通用	n0	Munich	ESDB
Munich's	munich's	50	通用	np	Munich	ESDB
Munoz	munoz	50	通用	n0	Munoz	ESDB
Munoz's	munoz's	50	通用	np	Munoz	ESDB
Munro	munro	50	通用	n0	Munro	ESDB
Munro's	munro's	50	通用	np	Munro	ESDB
Muppet	muppet	50	通用	n0	Muppet	ESDB
Muppet's	muppet's	50	通用	np	Muppet	ESDB
Murasaki	murasaki	50	通用	n0	Murasaki	ESDB
Murasaki's	murasaki's	50	通用	np	Murasaki	ESDB
Murat	murat	50	通用	n0	Murat	ESDB
Murat's	murat's	50	通用	np	Murat	ESDB
Murchison	murchison	50	通用	n0	Murchison	ESDB
Murchison's	murchison's	50	通用	np	Murchison	ESDB
Murdoch	murdoch	50	通用	n0	Murdoch	ESDB
Murdoch's	murdoch's	50	通用	np	Murdoch	ESDB
Muriel	muriel	50	通用	n0	Muriel	ESDB
Muriel's	muriel's	50	通用	np	Muriel	ESDB
Murillo	murillo	50	通用	n0	Murillo	ESDB
Murillo's	murillo's	50	通用	np	Murillo	ESDB
Murine	murine	50	通用	n0	Murine	ESDB
Murine's	murine's	50	通用	np	Murine	ESDB
Murmansk	murmansk	50	通用	n0	Murmansk	ESDB
Murmansk's	murmansk's	50	通用	np	Murmansk	ESDB
Murphy	murphy	50	通用	n0	Murphy	ESDB
Murphy's	murphy's	50	通用	np	Murphy	ESDB
Murray	murray	50	通用	n0	Murray	ESDB
Murray's	murray's	50	通用	np	Murray	ESDB
Murrow	murrow	50	通用	n0	Murrow	ESDB
Murrow's	murrow's	50	通用	np	Murrow	ESDB
Murrumbidgee	murrumbidgee	50	通用	n0	Murrumbidgee	ESDB
Murrumbidgee's	murrumbidgee's	50	通用	np	Murrumbidgee	ESDB
Muscat	muscat	50	通用	n0	Muscat	ESDB
Muscat's	muscat's	50	通用	np	Muscat	ESDB
Muscovite	muscovite	50	通用	aj0;n0	Muscovite	ESDB
Muscovite's	muscovite's	50	通用	np	Muscovite	ESDB
Muscovy	muscovy	50	通用	n0	Muscovy	ESDB
Muscovy's	muscovy's	50	通用	np	Muscovy	ESDB
Muse	muse	50	通用	n0	Muse	ESDB
Muse's	muse's	50	通用	np	Muse	ESDB
Muses	muses	50	通用	ns	Muse	ESDB
Musharraf	musharraf	50	通用	n0	Musharraf	ESDB
Musharraf's	musharraf's	50	通用	np	Musharraf	ESDB
Musial	musial	50	通用	n0	Musial	ESDB
Musial's	musial's	50	通用	np	Musial	ESDB
Muskogee	muskogee	50	通用	n0	Muskogee	ESDB
Muskogee's	muskogee's	50	通用	np	Muskogee	ESDB
Mussolini	mussolini	50	通用	n0	Mussolini	ESDB
Mussolini's	mussolini's	50	通用	np	Mussolini	ESDB
Mussorgsky	mussorgsky	50	通用	n0	Mussorgsky	ESDB
Mussorgsky's	mussorgsky's	50	通用	np	Mussorgsky	ESDB
Mutsuhito	mutsuhito	50	通用	n0	Mutsuhito	ESDB
Mutsuhito's	mutsuhito's	50	通用	np	Mutsuhito	ESDB
MVP	mvp	50	通用	n0	MVP	ESDB
MVP's	mvp's	50	通用	np	MVP	ESDB
Myanmar	myanmar	50	通用	n0	Myanmar	ESDB
Myanmar's	myanmar's	50	通用	np	Myanmar	ESDB
Mycenae	mycenae	50	通用	n0	Mycenae	ESDB
Mycenae's	mycenae's	50	通用	np	Mycenae	ESDB
Mycenaean	mycenaean	50	通用	aj0	Mycenaean	ESDB
Myers	myers	50	通用	n0	Myers	ESDB
Myers's	myers's	50	通用	np	Myers	ESDB
Mylar	mylar	50	通用	n0	Mylar	ESDB
Mylar's	mylar's	50	通用	np	Mylar	ESDB
Myles	myles	50	通用	n0	Myles	ESDB
Myles's	myles's	50	通用	np	Myles	ESDB
Myra	myra	50	通用	n0	Myra	ESDB
Myra's	myra's	50	通用	np	Myra	ESDB
Myrdal	myrdal	50	通用	n0	Myrdal	ESDB
Myrdal's	myrdal's	50	通用	np	Myrdal	ESDB
Myrna	myrna	50	通用	n0	Myrna	ESDB
Myrna's	myrna's	50	通用	np	Myrna	ESDB
Myron	myron	50	通用	n0	Myron	ESDB
Myron's	myron's	50	通用	np	Myron	ESDB
Myrtle	myrtle	50	通用	n0	Myrtle	ESDB
Myrtle's	myrtle's	50	通用	np	Myrtle	ESDB
Mysore	mysore	50	通用	n0	Mysore	ESDB
Mysore's	mysore's	50	通用	np	Mysore	ESDB
MySpace	myspace	50	通用	n0	MySpace	ESDB
MySpace's	myspace's	50	通用	np	MySpace	ESDB
MySQL	mysql	50	通用	n0	MySQL	ESDB
MySQL's	mysql's	50	通用	np	MySQL	ESDB
Myst	myst	50	通用	n0	Myst	ESDB
Myst's	myst's	50	通用	np	Myst	ESDB
Münchhausen	münchhausen	50	通用	n0	Münchhausen	ESDB
Münchhausen's	münchhausen's	50	通用	np	Münchhausen	ESDB
Na	na	50	通用	n0	Na	ESDB
NAACP	naacp	50	通用	n0	NAACP	ESDB
NAACP's	naacp's	50	通用	np	NAACP	ESDB
Nabisco	nabisco	50	通用	n0	Nabisco	ESDB
Nabisco's	nabisco's	50	通用	np	Nabisco	ESDB
Nabokov	nabokov	50	通用	n0	Nabokov	ESDB
